#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NT_176678.1",323477,331090,"-",100740094,"LOC100740094","-","XP_003488749.1",1490,"SR-related and CTD-associated factor 4"
"Un","NT_176678.1",323477,331090,"-",100740094,"LOC100740094","-","XP_012239833.1",1490,"SR-related and CTD-associated factor 4"
"Un","NT_176678.1",331976,333111,"+",100740654,"LOC100740654","-","XP_003488754.2",252,"proteasome assembly chaperone 2 isoform X1"
"Un","NT_176678.1",332290,333111,"+",100740654,"LOC100740654","-","XP_024222699.1",245,"proteasome assembly chaperone 2 isoform X2"
"Un","NT_176678.1",332290,333111,"+",100740654,"LOC100740654","-","XP_024222700.1",245,"proteasome assembly chaperone 2 isoform X2"
"Un","NT_176678.1",333407,334034,"-",100740774,"LOC100740774","-","XP_024222701.1",170,"translocon-associated protein subunit delta"
"Un","NT_176678.1",335249,335974,"-",100742301,"LOC100742301","-","XP_003488681.1",190,"pleckstrin homology domain-containing family J member 1"
"Un","NT_176678.1",336830,339370,"+",100742425,"LOC100742425","-","XP_024222694.1",567,"probable E3 ubiquitin-protein ligase MGRN1 isoform X1"
"Un","NT_176678.1",336830,339370,"+",100742425,"LOC100742425","-","XP_024222695.1",564,"probable E3 ubiquitin-protein ligase MGRN1 isoform X2"
"Un","NT_176678.1",336830,339370,"+",100742425,"LOC100742425","-","XP_012239856.1",559,"probable E3 ubiquitin-protein ligase MGRN1 isoform X3"
"Un","NT_176678.1",336830,339370,"+",100742425,"LOC100742425","-","XP_003488682.1",556,"probable E3 ubiquitin-protein ligase MGRN1 isoform X4"
"Un","NT_176678.1",337112,339370,"+",100742425,"LOC100742425","-","XP_024222696.1",529,"E3 ubiquitin ligase Rnf157 isoform X5"
"Un","NT_176678.1",340245,341303,"-",100742548,"LOC100742548","-","XP_033176086.1",219,"60S ribosomal protein L10"
"Un","NT_176678.1",340245,341303,"-",100742548,"LOC100742548","-","XP_033176087.1",219,"60S ribosomal protein L10"
"Un","NT_176678.1",341688,342644,"+",100742664,"LOC100742664","-","XP_003488684.1",122,"mediator of RNA polymerase II transcription subunit 9"
"Un","NT_176678.1",344938,347579,"-",100742784,"LOC100742784","-","XP_024222698.1",634,"GTP-binding protein 1"
"Un","NT_176678.1",344938,347579,"-",100742784,"LOC100742784","-","XP_003488685.1",634,"GTP-binding protein 1"
"Un","NT_176678.1",349631,355330,"+",100742900,"LOC100742900","-","XP_033176081.1",1448,"trafficking protein particle complex subunit 8 isoform X1"
"Un","NT_176678.1",349631,355330,"+",100742900,"LOC100742900","-","XP_033176082.1",1444,"trafficking protein particle complex subunit 8 isoform X2"
"Un","NT_176678.1",356774,357753,"-",100743138,"LOC100743138","-","XP_024222693.1",146,"dynein light chain 4, axonemal isoform X1"
"Un","NT_176678.1",356774,357470,"-",100743138,"LOC100743138","-","XP_003488688.1",102,"dynein light chain 4, axonemal isoform X2"
"Un","NT_176678.1",356774,357470,"-",100743138,"LOC100743138","-","XP_012239812.1",102,"dynein light chain 4, axonemal isoform X2"
"Un","NT_176678.1",357828,360316,"+",100743016,"LOC100743016","-","XP_033176083.1",516,"probable cytosolic Fe-S cluster assembly factor AGAP009023 isoform X1"
"Un","NT_176678.1",358394,360316,"+",100743016,"LOC100743016","-","XP_033176084.1",486,"probable cytosolic Fe-S cluster assembly factor AGAP009023 isoform X2"
"Un","NT_176678.1",358394,360316,"+",100743016,"LOC100743016","-","XP_033176085.1",486,"probable cytosolic Fe-S cluster assembly factor AGAP009023 isoform X2"
"Un","NT_176678.1",361701,362774,"-",100743343,"LOC100743343","-","XP_003488690.1",234,"josephin-2"
"Un","NT_176678.1",363730,364970,"+",100745733,"LOC100745733","-","XP_012239808.1",303,"WD repeat domain-containing protein 83 isoform X1"
"Un","NT_176678.1",363995,364970,"+",100745733,"LOC100745733","-","XP_012239810.1",255,"WD repeat domain-containing protein 83 isoform X2"
"Un","NT_176678.1",366878,430608,"+",100743465,"LOC100743465","-","XP_012239820.1",933,"very low-density lipoprotein receptor isoform X1"
"Un","NT_176678.1",366878,430608,"+",100743465,"LOC100743465","-","XP_012239821.1",905,"very low-density lipoprotein receptor isoform X2"
"Un","NT_176678.1",366878,430608,"+",100743465,"LOC100743465","-","XP_003488691.1",892,"very low-density lipoprotein receptor isoform X5"
"Un","NT_176678.1",366878,430608,"+",100743465,"LOC100743465","-","XP_012239822.1",893,"very low-density lipoprotein receptor isoform X3"
"Un","NT_176678.1",366878,430608,"+",100743465,"LOC100743465","-","XP_012239826.1",865,"very low-density lipoprotein receptor isoform X10"
"Un","NT_176678.1",366878,430608,"+",100743465,"LOC100743465","-","XP_012239825.1",852,"low-density lipoprotein receptor isoform X7"
"Un","NT_176678.1",366878,430608,"+",100743465,"LOC100743465","-","XP_033176113.1",811,"low-density lipoprotein receptor isoform X8"
"Un","NT_176678.1",366878,430608,"+",100743465,"LOC100743465","-","XP_012239823.1",893,"very low-density lipoprotein receptor isoform X4"
"Un","NT_176678.1",366878,430608,"+",100743465,"LOC100743465","-","XP_033176112.1",853,"very low-density lipoprotein receptor isoform X6"
"Un","NT_176678.1",366878,430608,"+",100743465,"LOC100743465","-","XP_033176114.1",771,"very low-density lipoprotein receptor isoform X9"
"Un","NT_176678.1",436067,437528,"+",100743704,"LOC100743704","-","XP_003488693.1",319,"ribosome production factor 2 homolog isoform X1"
"Un","NT_176678.1",436461,437528,"+",100743704,"LOC100743704","-","XP_033176074.1",271,"ribosome production factor 2 homolog isoform X2"
"Un","NT_176678.1",437638,439890,"-",100746094,"LOC100746094","-","XP_003488713.1",522,"probable cysteine--tRNA ligase, mitochondrial isoform X1"
"Un","NT_176678.1",437638,439398,"-",100746094,"LOC100746094","-","XP_024222692.1",418,"probable cysteine--tRNA ligase, mitochondrial isoform X2"
"Un","NT_176678.1",440491,445379,"+",100743940,"LOC100743940","-","XP_033176073.1",538,"RNA polymerase II-associated protein 3 isoform X2"
"Un","NT_176678.1",440491,442688,"+",100743940,"LOC100743940","-","XP_033176072.1",552,"RNA polymerase II-associated protein 3 isoform X1"
"Un","NT_176678.1",440491,442688,"+",100743940,"LOC100743940","-","XP_012239843.1",552,"RNA polymerase II-associated protein 3 isoform X1"
"Un","NT_176678.1",440491,442688,"+",100743940,"LOC100743940","-","XP_012239844.1",552,"RNA polymerase II-associated protein 3 isoform X1"
"Un","NT_176678.1",442992,445495,"-",100746216,"LOC100746216","-","XP_012239842.1",590,"TRAF3-interacting protein 1"
"Un","NT_176678.1",448055,471400,"-",100744058,"LOC100744058","-","XP_003488696.1",388,"paired box pox-neuro protein"
"Un","NT_176678.1",553498,555323,"+",100744175,"LOC100744175","-","XP_003488697.1",362,"proline-rich protein 4-like"
"Un","NT_176678.1",563783,564587,"-",100746335,"LOC100746335","-","XP_033176079.1",242,"proteasome subunit alpha type-5"
"Un","NT_176678.1",563783,564587,"-",100746335,"LOC100746335","-","XP_012239864.1",242,"proteasome subunit alpha type-5"
"Un","NT_176678.1",565594,569496,"+",100744294,"LOC100744294","-","XP_003488698.1",520,"ataxin-10"
"Un","NT_177192.1",12837,45900,"-",100742601,"LOC100742601","-","XP_003492650.1",175,"uncharacterized protein LOC100742601"
"Un","NT_177192.1",81738,88084,"-",112213571,"LOC112213571","-","XP_024226251.1",220,"uncharacterized protein LOC112213571"
"Un","NT_177467.1",10255,11380,"+",117152291,"LOC117152291","-","XP_033179335.1",294,"uncharacterized protein LOC117152291"
"Un","NT_176563.1",8,406,"-",105680375,"LOC105680375","-","XP_024221430.1",133,"uncharacterized protein LOC105680375, partial"
"Un","NT_176563.1",1729,14461,"+",100744526,"LOC100744526","-","XP_033175161.1",3846,"DNA-dependent protein kinase catalytic subunit isoform X1"
"Un","NT_176563.1",2744,14461,"+",100744526,"LOC100744526","-","XP_024221421.1",3645,"DNA-dependent protein kinase catalytic subunit isoform X2"
"Un","NT_176563.1",15263,18576,"-",100742052,"LOC100742052","-","XP_003487253.1",780,"cell division cycle 5-like protein isoform X1"
"Un","NT_176563.1",15263,17895,"-",100742052,"LOC100742052","-","XP_033175162.1",630,"cell division cycle 5-like protein isoform X2"
"Un","NT_176563.1",20401,22659,"-",100742176,"LOC100742176","-","XP_003487254.1",752,"exocyst complex component 3"
"Un","NT_176563.1",23033,24248,"+",100742295,"LOC100742295","-","XP_003487255.1",313,"short-chain-enoyl-CoA hydratase"
"Un","NT_176563.1",72871,227704,"-",100742419,"LOC100742419","-","XP_003487256.1",488,"terminal nucleotidyltransferase 5C isoform X1"
"Un","NT_176563.1",72871,78855,"-",100742419,"LOC100742419","-","XP_012237581.1",442,"terminal nucleotidyltransferase 5C isoform X3"
"Un","NT_176563.1",72871,77989,"-",100742419,"LOC100742419","-","XP_012237580.1",450,"terminal nucleotidyltransferase 5C isoform X2"
"Un","NT_176563.1",72871,74151,"-",100742419,"LOC100742419","-","XP_012237582.1",426,"terminal nucleotidyltransferase 5C isoform X4"
"Un","NT_176563.1",237362,251363,"-",100742658,"LOC100742658","-","XP_012237584.1",372,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial isoform X2"
"Un","NT_176563.1",237362,251363,"-",100742658,"LOC100742658","-","XP_012237583.1",375,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial isoform X1"
"Un","NT_176563.1",237362,251294,"-",100742658,"LOC100742658","-","XP_012237585.1",352,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial isoform X3"
"Un","NT_176563.1",252397,263706,"+",100744885,"LOC100744885","-","XP_012237579.1",2099,"centrosomal protein of 290 kDa"
"Un","NT_176563.1",264821,265236,"-",100745005,"LOC100745005","-","XP_003487278.2",87,"eclosion hormone"
"Un","NT_176563.1",267575,270095,"-",105680372,"LOC105680372","-","XP_024221428.1",769,"dentin sialophosphoprotein-like"
"Un","NT_176563.1",273335,305799,"-",100742777,"LOC100742777","-","XP_024221422.1",797,"chorion peroxidase isoform X1"
"Un","NT_176563.1",276113,305799,"-",100742777,"LOC100742777","-","XP_024221423.1",750,"chorion peroxidase isoform X2"
"Un","NT_176563.1",331547,332345,"-",105680374,"LOC105680374","-","XP_012237577.1",129,"uncharacterized protein LOC105680374"
"Un","NT_176563.1",497084,498461,"-",112212292,"LOC112212292","-","XP_033175177.1",114,"uncharacterized protein LOC112212292"
"Un","NT_176563.1",519583,523715,"+",100742893,"LOC100742893","-","XP_003487260.1",864,"zinc finger MIZ domain-containing protein 1"
"Un","NT_176563.1",528813,530466,"+",100743099,"LOC100743099","-","XP_003487262.1",299,"caspase-1-like"
"Un","NT_176563.1",533250,535060,"-",100743218,"LOC100743218","-","XP_003487263.1",355,"ADP-ribosylation factor-like protein 13B"
"Un","NT_176563.1",535902,537144,"+",100743340,"LOC100743340","-","XP_003487264.1",283,"pyrroline-5-carboxylate reductase"
"Un","NT_176563.1",537446,538687,"-",100743462,"LOC100743462","-","XP_033175170.1",336,"pre-mRNA-splicing factor 18 isoform X1"
"Un","NT_176563.1",537446,538687,"-",100743462,"LOC100743462","-","XP_012237593.1",336,"pre-mRNA-splicing factor 18 isoform X1"
"Un","NT_176563.1",537446,538632,"-",100743462,"LOC100743462","-","XP_012237594.1",322,"pre-mRNA-splicing factor 18 isoform X2"
"Un","NT_176563.1",538993,548044,"+",100745125,"LOC100745125","-","XP_033175166.1",2050,"kinetochore-associated protein 1 isoform X1"
"Un","NT_176563.1",538993,548044,"+",100745125,"LOC100745125","-","XP_033175167.1",2050,"kinetochore-associated protein 1 isoform X2"
"Un","NT_176563.1",539793,548044,"+",100745125,"LOC100745125","-","XP_033175168.1",1907,"kinetochore-associated protein 1 isoform X3"
"Un","NT_176563.1",548254,549292,"-",100745248,"LOC100745248","-","XP_012237595.1",209,"mitochondrial transcription rescue factor 1"
"Un","NT_176563.1",553600,554781,"-",100743585,"LOC100743585","-","XP_003487266.1",195,"ras-related C3 botulinum toxin substrate 1"
"Un","NT_176563.1",556453,557731,"+",100743700,"LOC100743700","-","XP_003487267.1",299,"tRNA-splicing endonuclease subunit Sen34"
"Un","NT_176563.1",557850,558498,"-",100743821,"LOC100743821","-","XP_024221438.1",148,"39S ribosomal protein L27, mitochondrial"
"Un","NT_176563.1",559342,562288,"+",100744053,"LOC100744053","-","XP_003487270.1",557,"T-complex protein 1 subunit alpha"
"Un","NT_176563.1",564346,567770,"-",100743935,"LOC100743935","-","XP_003487269.1",772,"double-strand-break repair protein rad21 homolog"
"Un","NT_176563.1",564346,567770,"-",100743935,"LOC100743935","-","XP_012237586.1",772,"double-strand-break repair protein rad21 homolog"
"Un","NT_176563.1",564346,567770,"-",100743935,"LOC100743935","-","XP_012237587.1",772,"double-strand-break repair protein rad21 homolog"
"Un","NT_176563.1",569086,570163,"+",100744406,"LOC100744406","-","XP_033175176.1",175,"protein NDUFAF4 homolog"
"Un","NT_176563.1",569086,570163,"+",100744406,"LOC100744406","-","XP_003487273.1",175,"protein NDUFAF4 homolog"
"Un","NT_176563.1",569086,570163,"+",100744406,"LOC100744406","-","XP_012237590.1",175,"protein NDUFAF4 homolog"
"Un","NT_176563.1",571132,615329,"-",100744170,"LOC100744170","-","XP_003487271.1",725,"xaa-Pro aminopeptidase 1 isoform X2"
"Un","NT_176563.1",571132,615329,"-",100744170,"LOC100744170","-","XP_024221426.1",739,"xaa-Pro aminopeptidase 1 isoform X1"
"Un","NT_176563.1",571132,615329,"-",100744170,"LOC100744170","-","XP_033175175.1",739,"xaa-Pro aminopeptidase 1 isoform X1"
"Un","NT_176563.1",571132,615329,"-",100744170,"LOC100744170","-","XP_012237596.1",739,"xaa-Pro aminopeptidase 1 isoform X1"
"Un","NT_176563.1",571580,615329,"-",100744170,"LOC100744170","-","XP_024221427.1",632,"xaa-Pro aminopeptidase ApepP isoform X3"
"Un","NT_176563.1",581525,584876,"+",100744287,"LOC100744287","-","XP_003487272.1",547,"esterase FE4-like"
"Un","NT_176563.1",626880,690587,"-",100745368,"LOC100745368","-","XP_012237573.1",428,"mannosyl-oligosaccharide alpha-1,2-mannosidase IA-like"
"Un","NT_176563.1",673867,674273,"-",112212295,"LOC112212295","-","XP_024221443.1",82,"putative odorant receptor 69a"
"Un","NT_176563.1",687643,688971,"-",112212293,"LOC112212293","-","XP_033175164.1",151,"uncharacterized protein LOC112212293"
"Un","NT_176563.1",692065,695303,"-",117151324,"LOC117151324","-","XP_033175173.1",264,"uncharacterized protein LOC117151324"
"Un","NT_176563.1",696884,698566,"-",117151325,"LOC117151325","-","XP_033175174.1",161,"odorant receptor 67c-like"
"Un","NT_176563.1",698648,699888,"-",100745490,"LOC100745490","-","XP_033175165.1",216,"uncharacterized protein LOC100745490"
"Un","NT_176517.1",160557,344625,"+",100747957,"LOC100747957","-","XP_033174345.1",2122,"uncharacterized protein LOC100747957"
"Un","NT_176517.1",347614,350730,"-",100746720,"LOC100746720","-","XP_012250106.1",298,"COP9 signalosome complex subunit 7b isoform X1"
"Un","NT_176517.1",347614,350494,"-",100746720,"LOC100746720","-","XP_024220241.1",290,"COP9 signalosome complex subunit 7b isoform X2"
"Un","NT_176517.1",347614,350494,"-",100746720,"LOC100746720","-","XP_003486113.2",290,"COP9 signalosome complex subunit 7b isoform X2"
"Un","NT_176517.1",349533,350730,"-",100746720,"LOC100746720","-","XP_012250107.1",279,"COP9 signalosome complex subunit 7b isoform X4"
"Un","NT_176517.1",349533,350730,"-",100746720,"LOC100746720","-","XP_024220242.1",284,"COP9 signalosome complex subunit 7b isoform X3"
"Un","NT_176517.1",351307,355751,"+",100746600,"LOC100746600","-","XP_003486112.1",910,"arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2"
"Un","NT_176517.1",383452,385973,"+",100747001,"LOC100747001","-","XP_003486116.1",134,"uncharacterized protein LOC100747001"
"Un","NT_176517.1",390756,402792,"-",100747120,"LOC100747120","-","XP_003486117.1",1518,"paired amphipathic helix protein Sin3a isoform X2"
"Un","NT_176517.1",390756,402792,"-",100747120,"LOC100747120","-","XP_024220228.1",1541,"paired amphipathic helix protein Sin3a isoform X1"
"Un","NT_176517.1",390756,402792,"-",100747120,"LOC100747120","-","XP_012250102.1",1541,"paired amphipathic helix protein Sin3a isoform X1"
"Un","NT_176517.1",409065,410717,"+",100747236,"LOC100747236","-","XP_033174344.1",399,"mitochondrial tRNA-specific 2-thiouridylase 1 isoform X1"
"Un","NT_176517.1",409065,410717,"+",100747236,"LOC100747236","-","XP_012250104.1",399,"mitochondrial tRNA-specific 2-thiouridylase 1 isoform X1"
"Un","NT_176517.1",409243,410717,"+",100747236,"LOC100747236","-","XP_024220237.1",366,"mitochondrial tRNA-specific 2-thiouridylase 1 isoform X2"
"Un","NT_176517.1",409265,410717,"+",100747236,"LOC100747236","-","XP_024220238.1",335,"mitochondrial tRNA-specific 2-thiouridylase 1 isoform X3"
"Un","NT_176517.1",409265,410717,"+",100747236,"LOC100747236","-","XP_012250105.1",335,"mitochondrial tRNA-specific 2-thiouridylase 1 isoform X3"
"Un","NT_176517.1",412373,418930,"+",100747356,"LOC100747356","-","XP_012250094.1",952,"neprilysin-4 isoform X1"
"Un","NT_176517.1",412373,418930,"+",100747356,"LOC100747356","-","XP_003486119.1",951,"neprilysin-4 isoform X2"
"Un","NT_176517.1",412373,418043,"+",100747356,"LOC100747356","-","XP_024220233.1",761,"neprilysin-4 isoform X8"
"Un","NT_176517.1",412582,418930,"+",100747356,"LOC100747356","-","XP_024220231.1",914,"neprilysin-4 isoform X3"
"Un","NT_176517.1",413387,418930,"+",100747356,"LOC100747356","-","XP_033174343.1",828,"neprilysin-4 isoform X4"
"Un","NT_176517.1",414627,418930,"+",100747356,"LOC100747356","-","XP_024220232.1",774,"neprilysin-4 isoform X6"
"Un","NT_176517.1",414627,418930,"+",100747356,"LOC100747356","-","XP_012250095.1",775,"neprilysin-4 isoform X5"
"Un","NT_176517.1",414627,418930,"+",100747356,"LOC100747356","-","XP_012250096.1",773,"neprilysin-4 isoform X7"
"Un","NT_176517.1",421628,428701,"-",100747477,"LOC100747477","-","XP_012250098.1",667,"segment polarity protein dishevelled homolog DVL-3 isoform X4"
"Un","NT_176517.1",421628,428701,"-",100747477,"LOC100747477","-","XP_024220235.1",690,"segment polarity protein dishevelled homolog DVL-3 isoform X2"
"Un","NT_176517.1",421668,428701,"-",100747477,"LOC100747477","-","XP_024220236.1",678,"segment polarity protein dishevelled homolog DVL-3 isoform X3"
"Un","NT_176517.1",421668,428701,"-",100747477,"LOC100747477","-","XP_024220234.1",706,"segment polarity protein dishevelled homolog DVL-3 isoform X1"
"Un","NT_176517.1",424080,428701,"-",100747477,"LOC100747477","-","XP_012250099.1",665,"segment polarity protein dishevelled homolog DVL-3 isoform X5"
